,M1-01,M1-16,M2-01,M2-16,M3-01,M3-16,M4-01
2008-03,0.6918620872298685,0.6985799612815632,1.6615942123536602,1.6605809011457404,1.5833689869413128,1.5766504762823002,1.5628708040264159
2008-06,0.8330054990058786,0.8378095311505911,0.12548014933708473,0.12219939972597671,-0.07441971377921375,-0.06738628730103446,-0.08958529515759683
2008-09,0.19277557315127836,0.1670848855474949,0.6480782199463653,0.6447633495862777,0.7633848909360827,0.7753212955005028,0.7941597569011896
2008-12,1.1513144516036489,1.1610410128324768,1.9815688246437753,1.9789773050759485,2.822556422563598,2.8099531571051735,2.944924680671189
2009-03,2.719348159549824,2.7720713748225547,2.233787506394668,2.2497643373788154,2.412428478165176,2.6148634283975274,2.644392603196083
2009-06,0.9032576235637917,0.8539496036830521,0.33986863343713436,0.3302713092710733,0.5041355134987336,0.5183594499014088,0.5119787711262556
2009-09,0.9029806189332862,0.9071233734211184,1.3156067386221222,1.3127829202595072,1.3182819898240243,1.3148460664125885,1.2491046414835878
2009-12,1.4689926894235663,1.4546655130780919,1.257062353430702,1.2527397735794277,1.5099953581679173,1.5192914229822498,1.4865413230771396
2010-03,0.5061922258039416,0.4843725359665151,0.36691336927199336,0.37320938080700594,0.7727561512358496,0.7268816632174248,0.7234866045648447
2010-06,0.7209418376388254,0.7247226564632478,0.6625070882683599,0.5212355940071985,1.3650993166272578,1.4389340227182994,1.4355543003408253
2010-09,0.6056925048751773,0.5848586143057457,0.0005082851799833588,0.014596873302353153,0.9557258501387649,0.9944868322642639,0.9276472572767904
2010-12,1.232305116934461,1.1921324307757648,0.8741047332227418,0.9059988354931634,0.804861945715903,0.7709548898952687,0.715874478101493
2011-03,0.5974701280137652,0.6029216536484061,0.28469549597880095,0.2906578884613954,0.19435134118215647,0.2221319441171412,0.24989910518491354
2011-06,0.6645315300567518,0.6607255372921936,0.6380508822245756,0.6441355072651398,1.1070286305951267,1.0982495676045292,1.106689924715585
2011-09,1.391070202012816,1.386198889658961,1.5424479959763104,1.5312499646011535,1.8974560587574194,1.6184354601787567,1.6368887646483068
2011-12,1.0108500046283864,0.9954249769143376,0.7781282637232666,0.785352938198431,0.8141819665311014,0.7953894031115527,0.7669766170560346
2012-03,1.4208812431892093,1.4170782347075397,1.430311908611736,1.4402951012494423,1.6467335541219619,1.6252720933604847,1.6198994058691092
2012-06,0.5525205088371536,0.5533077890502803,0.6239795969174646,0.6144120106514028,0.7756974431359428,0.7813464530003514,0.7598041178192384
2012-09,1.3274752569862183,1.3124214444722737,1.4719802399904807,1.4790753181353096,1.3098310556529598,1.2923797480297252,1.2648530241096587
2012-12,0.9759968590783658,0.9781459195758782,0.9585967605170889,0.9734518403339747,0.9768927593387601,0.9810765196117106,0.9722199895284422
2013-03,1.0885657495753445,1.0873219546767132,0.7560536108571085,0.7531127577027277,0.7804772579691788,0.7948915447654215,0.7997456750630131
2013-06,1.124467961258351,1.1268406994252977,1.149364413651697,1.1407525498757674,0.799409018640195,0.7880497027295078,0.7876394000998757
2013-09,1.053992612550824,1.0540371680736524,1.0982500781791638,1.0917542772792777,0.7134477416207288,0.7268978119108069,0.7287174756254882
2013-12,0.978735936384982,0.9848554738609296,1.087704132335577,1.088585762035297,1.1461589943908224,1.1534940056813345,1.1598762508902372
2014-03,0.8064047515025878,0.8103548796065572,0.8835363316323459,0.8884170795727051,1.0712104700897018,1.0584165669510923,1.0519265721450115
2014-06,0.9431221362448394,0.9438543261398525,0.9739132394597939,0.9764680310236116,0.897252792264832,0.8949494561103922,0.9022605031066399
2014-09,1.450223584508159,1.4516137501379534,1.5123569618083585,1.5136541456074777,1.55781304451738,1.6860558740245253,1.6815377711178279
2014-12,0.969986203840843,0.9787478411424777,1.091644644515343,1.0832404783085623,1.0280388949415322,1.009793584978207,1.0212958962830843
2015-03,1.345305107902505,1.3460789796915933,1.4598107576389214,1.4534805372446327,1.461689165126282,1.460177420924856,1.4414669113112828
2015-06,1.1866371792642296,1.185683576267627,1.163990381940689,1.1625385737860805,0.9151920223189774,0.9038557659974973,0.9262353614748705
2015-09,0.8695643733578914,0.8769063585777772,1.0251258544853417,1.0354474322883935,0.8726444777049847,0.8669575622217659,0.8984809172021656
2015-12,1.0822157534932704,1.089107583895197,1.225011885332028,1.231682234029786,1.1668666060599173,1.1444988231725204,1.1414424709305742
2016-03,1.0736685211559787,1.0913662811540659,1.2973743353388547,1.2977726616805996,1.5291640537509659,1.493508176810604,1.4976506478395182
2016-06,0.9801147293902741,0.9811811300619631,0.9908891922439843,0.9924834575809519,1.0272710571410488,1.0237704553320115,0.9995045083270306
2016-09,1.3258601276186308,1.3321878396515303,1.2979186581961744,1.2866736132098067,1.2587205626884728,1.2694375719952533,1.2801514192226515
2016-12,0.9693131597465359,0.9653400667148233,0.7687298999147822,0.7759388949388911,0.5924447503009833,0.5876035210401183,0.5754172956157902
2017-03,0.9799709867485725,0.9624288654231106,0.8515033539703316,0.8644892304584841,0.8838544558543582,0.8799311044971048,0.884757472077739
2017-06,0.8555762604969877,0.8560517232655048,1.0217044493579088,1.024666985946319,0.8493739860060353,0.8494261258533065,0.8765250779061172
2017-09,1.0768726566418854,1.078144688015395,0.843555553538254,0.8471938506395467,0.9627178371826153,0.9683015825189689,0.9568434665416479
2017-12,1.2620399870747876,1.2597947816803072,1.2153621569485502,1.2201876844845676,1.2621670282715287,1.2731237364387047,1.2745721496245597
2018-03,0.8202797192509044,0.8156268745941646,0.4394145174879277,0.43529335054986795,0.498435670898035,0.5190761465004213,0.5352434732226184
