,M1-01,M1-16,M2-01,M2-16,M3-01,M3-16,M4-01
2008-03,3.5020279092232007,3.12562702044537,2.603082735675759,2.8288546678380553,4.130521333041975,5.064134869627353,6.637374468817981
2008-06,5.077109764001728,4.816411349776136,1.1400573315182225,0.0414181911872642,0.6577957493490192,0.30666643993685416,1.8349980632558995
2008-09,5.259513462489989,4.121710852231807,5.84655378330941,5.718209241282358,7.960178834878293,5.857425644949859,3.2351897614663927
2008-12,-3.1832092974006407,-1.852575323457257,-12.278341598153553,-15.444472651004276,-20.327480697828328,-19.216729490759178,-17.77898965730689
2009-03,-16.847659978477196,-17.411943861542905,-19.54085374416341,-20.62636309597969,-23.021890337373677,-25.83859496312051,-30.62228140969378
2009-06,-28.85931773704794,-23.814432886650383,-13.648103656179442,-10.52912874878099,-13.775404575019971,-13.193164217508127,-12.54976251385973
2009-09,-8.797845602043195,-7.062886484850154,-7.847387134638387,-6.887791627164036,-9.864123691014013,-9.556211219955241,-7.889926502505227
2009-12,-2.8855352857397865,-2.254442960194574,0.440527573063151,1.105873937320249,-0.29313130873805815,-0.3393866319818609,0.5503388574245637
2010-03,1.716792772725073,1.8102834964134216,3.1269600409383163,2.6551935676136265,2.689387253608746,3.4755095037953696,3.4300111384575263
2010-06,2.102617019886235,2.0823466696372384,5.077711421114187,6.0640207257864835,7.988038773122548,7.332715430248556,7.355252700981577
2010-09,2.276196025071659,2.5193416059789113,5.533952281571,5.257372329935899,6.184005496566704,5.614502158973622,5.583744756881439
2010-12,6.2936590130251995,6.435524341878308,9.224607829835142,8.53969781377693,8.745435138293413,9.477206642611907,10.112146501538643
2011-03,7.769176898013229,7.502015781694191,12.014996934039402,11.077117903391613,12.788947208111725,12.606748319111558,12.69543984554131
2011-06,6.168308890215503,6.129491340341494,3.7192713441837504,3.519431310327843,4.885375661920926,4.993745658608439,4.0673835518198045
2011-09,3.9034736345431704,4.010501769755626,3.8008799007807053,3.5094226724704827,2.0326133980634062,3.0527803577914887,2.8926844688168147
2011-12,-5.321239588086392,-5.457277141070838,-4.554252413872198,-5.175454045300992,-6.5808785186713665,-5.818718134489558,-4.015446485018049
2012-03,-1.106228953659401,-1.2434333670623081,-0.8805176642481959,-1.4599891799402869,-1.186010925339789,-0.6308467290341793,-0.08729205654548866
2012-06,1.0535632057526392,1.0710591148325495,3.5166910189509677,4.0458111461496244,3.047657379132635,2.4474441882097904,1.7822126026849157
2012-09,-2.8168060307088827,-2.5033540081750365,-4.297274261609188,-4.3868151232734585,-5.245413464875154,-4.639126322356209,-2.6775604756222156
2012-12,-0.8368370287757728,-0.6990338123101826,-1.2181388977806384,-1.7817756488026335,-2.404013467259913,-2.7485795416743604,-2.323496253868009
2013-03,1.6813752615011341,1.5641546842503042,1.9872506627346649,2.0508109063731745,1.482530405438961,1.4512308142324226,0.961097301937928
2013-06,-1.9359389439054824,-1.9032467173620704,-1.1171116478412242,-0.6088716250121414,-0.5930440967228316,0.010686259151374222,-0.15514706671234102
2013-09,-1.5877519940268503,-1.8686826464424973,-0.6799770894973083,-0.14239721134975525,-1.2998919787881105,-1.8645063318458692,-1.7309289220119564
2013-12,5.565007977035665,5.911631112563594,4.233840706970434,4.127781018812914,2.5785941640036825,2.1370348706257998,1.7691029014176278
2014-03,1.9287220071989184,2.4617572815489637,3.449540923470025,3.2837563211838168,0.9155924424146946,1.409740674600677,1.4250367693967956
2014-06,0.2191604221451281,0.2736987701386102,-0.191048660298755,-0.2726922465124978,-2.3685739740028273,-2.258596064810357,-2.806690420287124
2014-09,2.613821623843281,2.4129985402550496,2.5192528254338455,2.315326538202548,0.4927411178102185,2.2398572693241734,2.592358403532964
2014-12,-3.602301720383458,-4.486797894537353,-3.1991404960393877,-2.883448945686197,-1.312902021843041,-0.6809295483648116,-1.2288554333709643
2015-03,2.2267370652367027,2.0113551313865545,-0.29475565329445297,0.022598868129387606,-1.608048596928887,-1.252236165877914,-0.672614606320279
2015-06,1.3086725146980895,1.1976177103391663,3.9236980323537005,3.81458903285077,2.3852783706914162,2.803041812563765,2.2574643867907658
2015-09,2.9187900689172896,3.0007028355734553,-0.940491993807472,-1.2793693867330167,-0.4948116403748365,-0.01554082654210276,-0.8835100907222325
2015-12,-1.107611281658695,-1.1918606971557946,-1.3648961374633237,-1.6361776306265865,-1.2714271421858827,-0.6333496251428957,-0.7984467691187115
2016-03,2.0932397103607574,1.6739297944208993,0.3587731437580378,0.46391481616369157,-2.518288225115012,-1.1257185165244532,-1.5987057997956262
2016-06,-0.13070481115242827,0.04333291985837995,1.3710353094124148,1.190883527579923,-0.42805153537283624,-0.08408091210087543,0.6027672455894194
2016-09,4.448053592262231,3.8061909480483624,0.913429643279543,0.908125375924502,1.4752415150747433,0.9928306445637582,1.0028652207409245
2016-12,0.6547474525194976,1.4429583390356533,-0.24270085816711762,-0.45666895834370835,1.1571924038709576,1.2888847625618236,1.9449375735899515
2017-03,1.7749663032441587,1.9562122595063878,2.9486518522101477,2.054689879760115,2.5370497577461206,3.1557241432755,3.1465106005629795
2017-06,2.4292214642392205,2.78163740234993,2.613014962954637,2.698653497378737,2.3828245324396238,2.4449720438772484,1.6431829579984552
2017-09,2.4393322616352737,2.538267815505307,3.079820037260001,2.756045564946269,1.9517464329158125,1.9176152487316669,2.1928274179340246
2017-12,1.9398264312334073,2.677283280341741,4.78427646451999,4.393585155281693,4.5956328754647595,3.6920975410007175,3.463204892096338
2018-03,3.0184300226896132,3.6304813817078663,4.2437434466150314,4.399993069734122,4.406844805506983,3.901022459206061,3.3453673602670078
