,M1-01,M1-16,M2-01,M2-16,M3-01,M3-16,M4-01
2008-03,0.6881351153592876,0.6940231881172088,1.5860939122800481,1.5849076055048605,1.472764299462559,1.4680742410862706,1.4600443915655825
2008-06,0.8351860292769824,0.8386571590308334,0.2505729259125,0.24627473833928026,0.09855986344699796,0.10622247079189373,0.07560026757965654
2008-09,0.3636927767977227,0.33790863386106973,0.7633232270801699,0.7616261147611261,0.7893476038514711,0.802270323208466,0.8174280750746064
2008-12,1.1256146291659137,1.1441469589322464,1.912495068558088,1.8968027878359153,2.647180661853917,2.6483591885064675,2.7660656053528245
2009-03,2.6195296162254564,2.654381990229848,2.172444016253116,2.1766274602476945,2.302890669229157,2.420015159128836,2.4242826702405926
2009-06,0.8844475211797085,0.8508322908769327,0.4223940020531546,0.423803866320248,0.6402516935410911,0.6457526094508794,0.6404645449748156
2009-09,0.9902807360698463,0.9978185231927141,1.377828795021647,1.3771548132816835,1.4031977786376035,1.4007222781098128,1.3582767617863207
2009-12,1.4579500768407994,1.45280283096701,1.20854065108672,1.2083943448102454,1.4650413846176704,1.4716915974637135,1.4469971742760521
2010-03,0.500257015576324,0.4832626882568244,0.37201316342058977,0.3728279081323055,0.6933020754723007,0.666543768358423,0.6651371954400926
2010-06,0.7081794562384519,0.7124438818244343,0.7242506209296394,0.6364403579132263,1.493474019384338,1.5522145685752284,1.5487643801369875
2010-09,0.6346429541410118,0.6316466834346571,0.1326973902443136,0.14264222174531327,1.0435258958990556,1.064094123993925,1.0245444567230113
2010-12,1.2660840409081997,1.2537354982705526,0.9375291266947725,0.954418983644095,0.8329344447623788,0.8129895153297807,0.7768238385803102
2011-03,0.5848909853423209,0.5874056939879202,0.31059292053744814,0.31211216071221515,0.21562516794448394,0.2418178515518259,0.26324816425672093
2011-06,0.7093124695185551,0.7089162543486398,0.6551454694651042,0.6564546255319901,1.1523549008000862,1.1469149651885784,1.150878300029536
2011-09,1.3688576025895856,1.3678680691976073,1.5050817369335165,1.4974745968157244,1.8499297279451712,1.5810424071541855,1.5931425651467208
2011-12,0.9728333507219717,0.9541980952212429,0.745973358508066,0.7488804007231459,0.7882980269963944,0.7800792951891027,0.759268287702819
2012-03,1.4076592664414493,1.4013358638653564,1.427931224805713,1.4322109086031392,1.6456004106128699,1.6293522130492204,1.6248673238004416
2012-06,0.5789512072449744,0.5791045989245505,0.6608104044150875,0.6560157566668064,0.8054961980492135,0.8078172634011552,0.791259413988294
2012-09,1.2909667602805368,1.284914693298177,1.4456719171729104,1.4456912338010453,1.3134530506670257,1.3016401174382015,1.281743916661816
2012-12,0.9806788525733955,0.9818238574258995,0.9109332205818318,0.9191934163616443,0.966952412350233,0.97020368256846,0.9619621352706984
2013-03,1.118246691085802,1.1166468302538515,0.7436934834006512,0.7413142533803831,0.778008725904652,0.7897717315958925,0.7933424014557869
2013-06,1.128082158677672,1.1310061513689296,1.1403974635901581,1.1354541280761221,0.7869069582518928,0.7788129063621,0.7797095802679483
2013-09,0.988687855240779,0.9849213462147143,1.0035247780794943,0.9988551483251806,0.6433196972318866,0.6515071037922453,0.6569518205111041
2013-12,0.976087691450166,0.9858206985751772,1.102181323117501,1.1025502308986501,1.1905686635362964,1.1955291623452493,1.2008943623256572
2014-03,0.8509731631247327,0.8575051663677007,0.9194266013934601,0.9220029334956277,1.1019889428162313,1.0933174151653597,1.0884902070807148
2014-06,0.9374999076053464,0.938637989916328,0.9774981714471862,0.9786651979707881,0.8939787271713169,0.8928478754702914,0.8980338958378187
2014-09,1.4443668795484716,1.4445134777769455,1.5120159518493936,1.512458480863949,1.5589678523645056,1.6965719831377233,1.6926611218208625
2014-12,0.9880738901718416,0.9891042011579008,1.0921786881367614,1.0862175245707784,1.0466545808610577,1.0328352887756347,1.0424461899536333
2015-03,1.3600328959434351,1.359341329645635,1.450716162972708,1.446881112898141,1.4567866660093642,1.4553498933060136,1.4394497830890107
2015-06,1.214993388671176,1.213499324385599,1.2158743556919842,1.2137732118197422,0.9343485248519081,0.9252520707945803,0.9459444114233924
2015-09,0.7902187627235717,0.7942383378544835,0.9984081139492841,1.0044266861009592,0.848389626585493,0.845318706577544,0.8710568793862277
2015-12,1.0797499038844496,1.0834018991777101,1.2423488774817821,1.2460396496940414,1.1902971398146402,1.1737039098843036,1.17110421467109
2016-03,1.116849078420619,1.1320874461961263,1.314369587618946,1.314896582031455,1.5363655842146147,1.5089235165946322,1.5127491369233412
2016-06,1.019512459755602,1.0208048798914169,1.0096490806344285,1.0100102377352456,1.039827702762851,1.036912983701898,1.0154970919697395
