,M1-01,M1-16,M2-01,M2-16,M3-01,M3-16,M4-01
2008-03,2.018998408197588,2.0151897229547093,1.3084361246187264,1.2831920280929747,1.1997216486169382,1.2056947345245685,1.222273286059647
2008-06,1.4057923972212962,1.4032922026514203,1.7214992258642154,1.9047143234727943,2.3293229384321834,2.3291011276796585,2.326875501912471
2008-09,2.768818290507064,2.768828034307,2.378535662961516,2.401223702078169,2.10418790511826,2.101679604344039,2.0967749674189817
2008-12,0.7909429941432755,0.8102163152292454,-0.9557922201903832,-0.9347264758619729,-1.7097261681942273,-1.6684527589153557,-1.7225218555806645
2009-03,-1.2922244067274469,-1.332818411155638,-1.6507390110832771,-3.1155703999928095,-3.785091612599615,-3.955585071491765,-3.9296731443199913
2009-06,-3.170761466278642,-3.1230798372380866,-1.878033928337758,-3.7522118837569476,-3.5007675318978655,-3.5233481508180993,-3.4964812892730754
2009-09,-0.8319144229891452,-0.8454686917861647,-0.8983037290645368,-0.5224423982224651,-0.5446972492481108,-0.5400576185541236,-0.4758198672456412
2009-12,-0.4974176832713748,-0.48820005842145764,0.7371510377257765,0.9130401456577095,0.8882381881788333,0.8764999659098087,0.9078117516715749
2010-03,1.1264021657458763,1.15502037147079,1.6709963269979622,1.595762724093603,1.3508298307106736,1.3983585320620158,1.4033937130977399
2010-06,1.4017879334730696,1.3947645712474275,1.9190694695856518,2.0823927572754957,1.6787227850115176,1.512792655050982,1.5014488719321004
2010-09,0.943607211105619,0.972886789479071,2.60770624001033,3.174794474387485,2.427575314921142,2.3741521283662794,2.45612199382706
2010-12,2.427330037393168,2.5065715420258075,3.401692442321324,3.3549770220005923,3.6130226374872194,3.6887539110417378,3.8305809369755597
2011-03,3.5851637195815265,3.5594828159509344,4.991221401593878,4.699645061715575,4.865149231484715,4.885393959068839,4.908163071754082
2011-06,3.0469221409592544,3.0516207461221727,2.559054671734377,2.695964102472585,2.3777436147275264,2.3965033417128687,2.375979226476584
2011-09,1.1871635003453562,1.1946051224645564,0.8412704903060283,0.8473411146187514,-0.9015122244784497,-0.8299353228276438,-0.783830275501954
2011-12,-1.5883759344892134,-1.6443292301719121,-0.990382071638545,-0.768684054885098,-1.1238257228519402,-1.0635338381128427,-0.9712472735057318
2012-03,-0.0019027949387616094,0.016181660083576688,0.25714419144080786,0.24840865046771546,0.3213812137683207,0.4165486919194211,0.4402381006881103
2012-06,0.9652290156108683,0.9618465299468357,0.963306783535602,1.0976475095844855,0.5411618011462562,0.5233395469322343,0.5408928234955918
2012-09,0.5366239995821084,0.6070999548056044,-0.18136155238462295,-0.2054879589629216,-0.27383896823449994,-0.22233191481050385,-0.13827082106189667
2012-12,1.2818745677352577,1.2753835522872436,1.1888453787490856,1.1934645642564674,0.9325265246989676,0.9187185392451798,0.9426847110326573
2013-03,1.07706618308195,1.0812451614810659,2.469321674027413,2.2292640273822073,1.965347415928024,1.9308768757234516,1.9128857611395866
2013-06,0.49155735113286636,0.4830397934337849,0.6371206700625508,0.5480862896743244,0.9943063050980707,1.029513507133014,1.0354102050019844
2013-09,1.8754564777317793,1.8659135585295448,1.9572831909833812,2.0832476900836596,2.432412256778809,2.390240651246658,2.3853044442823457
2013-12,2.01967178821175,2.0765428999715794,1.5384841763514903,1.4539613883212594,1.5212852869165632,1.5039086616981703,1.4864473781024083
2014-03,1.7050701235317147,1.6877397349754193,1.5132071568555474,1.4990224784914528,0.9519409827398309,0.9845536837676294,1.004610227231847
2014-06,1.1030001421743716,1.100271138426115,1.0581633425617825,1.1987591930181152,1.182679680587524,1.1903481239131122,1.1701999424983045
2014-09,1.4534398993294335,1.4488604703244121,1.3667422645627774,1.1982758067126018,0.7256944592313129,0.7904253078398764,0.806208160328233
2014-12,0.7363664572978388,0.7145645940835454,0.7076266583765688,0.7112911673830489,0.9014383742041429,0.9450965548175894,0.9159178891171856
2015-03,1.1691172002594001,1.1699228254931433,0.7524912478864679,0.9327968795474189,0.7816747079034471,0.7873326411563464,0.8316754586044863
2015-06,1.0497157955965875,1.0539978238507606,1.4520369472223487,1.4792309370356205,2.329840499287225,2.3590525110651392,2.301303991904307
2015-09,2.567568736191555,2.553954244099872,1.2459077796548863,1.2152834541929662,1.2171233566431343,1.2249776207940255,1.1624922261094774
2015-12,1.0780121842477857,1.0621149950189324,0.8511889754459496,0.8362394924466143,1.0714474066669843,1.115190098607436,1.1203752174246027
2016-03,1.860955629766527,1.8251896658180882,1.6539337280290651,1.6448913795050109,0.8880034416204644,0.9674750454139982,0.9594121601330023
2016-06,0.8332500952544943,0.8308409998006838,1.3858424681818107,1.5262400129667757,1.5547475481626116,1.5610360185892862,1.602920605549338
2016-09,1.0563957561415795,1.0485285356353427,0.13261960743850035,0.19608635061363583,0.16897293048452539,0.1493457733797241,0.12723245053827104
2016-12,1.1931841954133813,1.1965363408751357,1.4537625792290467,1.459188191402173,1.6844305023376998,1.6981707861073474,1.719391909801953
2017-03,1.1130571759938586,1.1478739235577717,1.5820296500003068,1.5211474795049431,1.2590215495649235,1.274874571690257,1.2485955239586002
2017-06,2.0187811538581384,2.022267961489058,1.8294916322807988,1.878420348069912,2.241815549654644,2.2432489738919483,2.1929497426898594
2017-09,2.240673506769275,2.237872056326464,2.618961220445042,2.66624032167046,2.0276053247554486,2.0170453465674285,2.038932491070812
2017-12,1.7937070831268063,1.7927457993698221,2.224038116792947,2.310995349344809,2.239466365063957,2.2199459037923406,2.2167723565388364
2018-03,2.213111010427082,2.2183808625531527,3.3601218484405004,3.3668387312737895,3.164300165144467,3.127414685501513,3.0961188731394755
