,M1-01,M1-16,M2-01,M2-16,M3-01,M3-16,M4-01
2008-03,0.900111926886794,0.9068245043595383,2.0850601449658126,2.0836761654939524,1.9872260630058896,1.9815963385951445,1.9782256206478352
2008-06,0.8018761630361986,0.8065155527454609,-0.1059855575604467,-0.1085374141769666,-0.1436835977913864,-0.1344449542917603,-0.15750853290079214
2008-09,0.28574673190664013,0.2655930107102571,0.6986682137634699,0.697711195623343,0.8546918741460923,0.8679610345390877,0.8839205321943808
2008-12,1.288386397518043,1.3071008972352247,1.4941696786809873,1.5175105051765356,2.5287204332266455,2.515032012551851,2.6390918577899383
2009-03,2.413397806672844,2.461675200461097,1.653530156190297,1.6660544204512497,1.7275594003345638,1.9233688699727507,1.9282042398655896
2009-06,0.30807362407798644,0.2837058634686309,-0.46812648165661197,-0.4623100062103578,-0.33978595517620636,-0.3343200540870068,-0.35236576879682846
2009-09,0.7196253042623224,0.7279856718401858,1.1729957989098927,1.1705367576941654,1.2165205808938233,1.2112366977217337,1.150026962717523
2009-12,1.6987343428423958,1.690220646807614,1.704274193843429,1.7007764927461284,2.1896939074315567,2.2036147281443186,2.1742009226700927
2010-03,0.7472308288689977,0.7243247100134375,0.6155025324987344,0.6206222645397909,0.8629199344499472,0.8261957924903057,0.8233195538251806
2010-06,0.6424665587726528,0.6467101134991164,0.5635366212564751,0.45460582972407715,1.2146726071231713,1.2831873248554935,1.2707142426256821
2010-09,0.7482714358181992,0.740406335675687,0.18350164547633385,0.19318831865898622,1.2698487263393885,1.2980958899559703,1.2476242692260466
2010-12,1.5742458599359976,1.5569865829876475,1.1634027341031858,1.189548532113413,1.2308240617607078,1.1937528501973869,1.1479328992956108
2011-03,0.6481332506369366,0.6566250343976223,0.3593469776968883,0.3733630264358443,0.24322655757182288,0.264567025244296,0.28497203083351863
2011-06,0.5602231522564436,0.5590937844339349,0.5245884326270698,0.5281375048434273,1.087015061042301,1.0785519477785979,1.0866707725915783
2011-09,1.4005592025615345,1.3999392173599794,1.6203419286228677,1.6112913554400934,1.8550861082834098,1.561787760794695,1.5729874523680332
2011-12,0.9087599624978581,0.8992160500019309,0.4869696909644608,0.4889770075761203,0.5975201091392,0.5831891426422313,0.5665478707184555
2012-03,1.381043567926719,1.3739659358213656,1.3376308551796563,1.342116061357914,1.3860338379277142,1.3698481938364164,1.3714223890835644
2012-06,0.4805594630342399,0.4805066564512489,0.7363983272130985,0.7296909400607869,0.8653998963830434,0.8692797019378602,0.8529830221124863
2012-09,1.2793127050192534,1.270908706852423,1.3620841868002815,1.3682597245295436,1.1036234487998025,1.087670050777383,1.0631523274011772
2012-12,0.8269744516155082,0.8280142471736756,0.8879724102666584,0.9000728771001973,0.9994073605686826,1.0042100107924592,0.9951671913864047
2013-03,1.0774947331408344,1.076227306904886,0.6490886882255593,0.6459696963541334,0.8187653091515048,0.8339720577796589,0.8382820382738987
2013-06,1.1689363470947278,1.171636982026152,1.1670955377063248,1.1595363310302285,0.8514791031445186,0.8396848924257718,0.8376516704507367
2013-09,1.0089866932427907,1.005910645967534,0.970338399807722,0.9658923871861487,0.5656147195468548,0.5779450875069797,0.5747195793236646
2013-12,1.097325100091156,1.0965631875859505,1.2795214271556103,1.2798978992909178,1.3854328148413875,1.391403012273071,1.3998919600152793
2014-03,1.0453617227619856,1.053474107930713,1.2140806684110759,1.2180317915969865,1.4356707319624562,1.4238708935743456,1.413357148319392
2014-06,0.8020832456721738,0.8014363615822773,0.790143711016648,0.7920253070337884,0.7391964429160809,0.7354615608634154,0.7455193541853425
2014-09,1.4845232346687411,1.4850442258943422,1.5064383532521324,1.5077001973104718,1.5149947773507042,1.6265002338375498,1.6226155162307845
2014-12,0.927796903006378,0.9326600445837983,1.049731356476688,1.0426416155314184,0.9681727595907955,0.9480191805390515,0.9585480214841601
2015-03,1.4929728589518523,1.4930595516333862,1.6597848531160362,1.653293653392948,1.563735581172045,1.5620096040317293,1.5430075363012548
2015-06,1.0115284887543596,1.0106249246019514,0.9907880507519933,0.9887683652724748,0.6558035047312814,0.6435470331583503,0.6696992797645465
2015-09,0.6687584976381586,0.6748767943428015,0.5960935428008298,0.6049095671182205,0.5600359497580296,0.5562188633426904,0.5845371538690285
2015-12,1.0864721284898184,1.0912065865965783,1.3337462426092297,1.3394017498307376,1.2787114562137258,1.2594252317384576,1.254727070004951
