,M1-01,M1-16,M2-01,M2-16,M3-01,M3-16,M4-01
2008-03,0.39261522342067945,0.3726704071368442,1.8774039300939918,2.0244052766800436,2.3212587094627732,2.6432450401452994,2.8694474679843935
2008-06,1.128117755514083,1.1204151686351145,-0.6777263470094221,-0.881183313572923,-1.341151270368815,-1.3449410171218228,-1.1699300277962552
2008-09,-0.7006257453457556,-0.9301915216126286,-1.5396182411366472,-1.1735698836858937,-1.2471525963987518,-1.5336612527455953,-1.4981049240035544
2008-12,0.8467249460593718,1.2127202068912606,1.4879080411069578,0.9186140764997439,0.16378234533242764,0.3054038739334196,0.4386082867846117
2009-03,1.5494570538442323,1.458547329744122,0.19562765128184345,-0.25041150906237,-0.9164719421637753,-2.8817984895713256,-3.5519324752260037
2009-06,-2.407145643637907,-2.310708704051031,-1.3405319802788793,-0.5139903743514809,-0.8438581990955507,-0.8947640462853772,-0.8035432354489096
2009-09,0.8247329432180637,1.1457362208335673,2.6541770451114077,2.7636943036689265,2.904754005663634,2.6250209684324455,2.804400230646916
2009-12,2.390635567377246,2.323416304954497,2.1824196451992544,2.272532022303262,2.5011907543414997,2.318232949851479,2.3991788248544794
2010-03,0.850961576835507,0.7750633880738704,0.7857679779954831,0.5169812041222516,1.0723225682967268,1.1652443729369375,1.1044335281558637
2010-06,1.1369317234597995,1.1297783174027485,2.2496115455999943,2.3919830337988843,4.299936393662918,3.980157801448116,3.9888486603131055
2010-09,1.7084874216607226,1.6749677064437842,1.6806443454837017,1.520478203097268,2.853512238164255,2.5290253284864237,2.575843480065262
2010-12,1.6777170047746914,1.6499854082977445,1.4245115487669637,1.217733206276018,0.7019142893208123,0.9372026851863501,1.084348337731179
2011-03,0.4268634965899861,0.38503837214528724,-0.14990653562914247,-0.45288941001689764,-0.6371137286741149,-0.42666421863843484,-0.2593977279651305
2011-06,0.684235240373476,0.7286790476177074,0.2628219510330946,0.24624868155558544,1.1193829094504864,1.231498547125432,1.1024894973239139
2011-09,1.92287903999852,1.9501236929075136,2.079368296368937,1.9814832153417345,2.7066221443588074,2.856604180794269,2.8375598073320374
2011-12,1.3815829403297406,1.405360965355622,0.45829334573250824,0.20396472372263652,0.5194655289390022,0.8260830529976411,1.0342157038410595
2012-03,1.3136408219981914,1.2258111791570818,2.065342908528065,1.7801346679982528,2.142519402325793,2.1268877904639316,2.1383251587257694
2012-06,0.6671612975667486,0.6155732008234206,0.9631229595825838,1.1386859848028434,1.2954055165258478,1.1022217392798885,1.0757389090518872
2012-09,0.7660382383309685,0.898880475427462,1.0825404859163548,1.1656811671863827,1.0292879855493935,1.2090571981667226,1.374294085737447
2012-12,0.5096917226988629,0.48630627286237593,0.4203280318044419,0.31920150913472223,0.4948109377759363,0.4215422724161805,0.4649665365102219
2013-03,0.9927290714286359,0.9669046586291747,0.5127003443819925,0.5546974886348255,0.40608107093691503,0.39520756470220475,0.35612295006783257
2013-06,1.3591152295948283,1.3458817976216657,1.0601963821273948,1.211292289314341,0.7312141469178449,1.0222656268858001,1.1180143126312792
2013-09,0.616972185351646,0.5344861481011078,0.5406136907638198,0.7271028805592863,0.27676562261586113,0.07730531600430024,0.11241343831275108
2013-12,0.8517675922457417,0.89388402905096,1.2683637284355045,1.2693738487378274,1.3958024387695307,1.2357498764156882,1.1552480306874648
2014-03,0.6440950103418763,0.7745530092366817,1.3428225622180887,1.318292919452998,1.6632702022255592,1.7821219925619909,1.8022595351035684
2014-06,1.1879655840564138,1.1001818691144383,1.013557037210347,0.9431724365764301,0.7683805097321934,0.8328524887741451,0.7523963927464834
2014-09,1.3486466868340334,1.2954862953076414,1.4408326794584048,1.4191162838886384,1.372231432223017,1.82679490584938,1.8629810466160166
2014-12,0.9604235882877385,0.7989376745996126,0.7508315637813203,0.8494669245854345,0.933108315053487,1.1113707344287462,1.064376217405662
2015-03,1.5064674217902365,1.5053191127638486,2.0032070085579905,2.061928515341666,2.110290887180833,2.0780963871678897,2.1081844981512177
2015-06,1.5678209267265781,1.4793091392087678,1.7385481376740968,1.6375602598524621,0.8495952266435656,0.8666197887870357,0.8319618754950301
2015-09,0.21831981084071894,0.28042839491112515,0.6012347587683623,0.6248482917185482,0.47073767712487313,0.491541329501743,0.4260438681175208
2015-12,0.867850351155001,0.8381955051647595,0.9976506856047438,0.9987923268638355,0.9504002067720911,1.0648829680039926,1.0767120219820583
2016-03,1.0323644898891342,1.001627779665219,1.0400308240035647,1.0815515679288394,1.219983066923942,1.452213455883047,1.426365889067313
2016-06,1.0367035675532326,1.0550607790323248,1.125186119631649,1.0622752602481502,1.0322020255172697,1.0587332660177529,1.0884413227763066
2016-09,1.604269866140924,1.5426415305234398,1.5734069858156607,1.5610178262594578,1.4950619460038537,1.399894782877531,1.40018791710115
2016-12,0.9718581998563578,1.0470508269887009,0.6876024161137472,0.6539724691212375,0.37986584071908047,0.3815212309814774,0.4190061566384884
2017-03,1.0309217153797012,1.032155691109466,0.9641080219963173,0.8510668583652639,0.9518292272686835,0.9747808383648149,0.9453717794257875
2017-06,0.9556146824373075,0.9695053853187564,1.5559583056948187,1.5324834259428084,1.0974034609475998,1.0535910908015476,1.0198080120341961
2017-09,1.2699458585877597,1.2845630701979023,0.5942462232777167,0.5664777530069461,0.7214525442445081,0.711576757576164,0.7299365234632706
2017-12,1.227889706948947,1.3054028044220851,1.3779722653571587,1.3378289557484788,1.404881298083539,1.2922124871431302,1.289957567757138
2018-03,0.8258352076724287,0.898349927202766,0.40506652786750874,0.43852140220636404,0.2588924758756793,0.19154761749115934,0.20229215316296534
