,M1-01,M1-16,M2-01,M2-16,M3-01,M3-16,M4-01
2008-03,0.4685160531174609,0.4459359079736346,2.1264703829853033,2.2401696485021745,2.3045207690810274,2.5697505479209424,2.8735432587331124
2008-06,1.129572011696374,1.110912447575106,-0.7305597905760393,-0.9548857603990808,-1.4662317323630656,-1.402853569896677,-1.3989849463587782
2008-09,-0.928640344647744,-1.1102056413993042,-2.1677229609699813,-1.9461144355979874,-2.0137622153995176,-2.186364205908566,-1.907151600712104
2008-12,0.7496204604379294,1.022340277154621,0.2746128583514138,-0.31367325696364,-1.4619149167410086,-0.9625186349805599,-0.7326941200712114
2009-03,1.2735484401053785,1.092504564863898,-0.9291287009327922,-1.2241499865759344,-2.110172587901592,-2.9836794690665447,-5.290645443155725
2009-06,-4.59095954138567,-3.0426505351430158,-2.4596990203243685,-1.4212603776801291,-0.10217986739356211,-0.2855259131736756,-0.32844434145045476
2009-09,1.0679156373788525,1.3069404738785582,3.009679668865421,3.091625617912939,4.337939406861269,4.17483696605252,4.001204187752533
2009-12,3.1441405321975706,3.1931863157744895,2.773022440282212,2.802295856393352,2.6382123941847864,2.5441388965993736,2.579545597859524
2010-03,0.7989080807044865,0.7769999474020847,0.6800294809918539,0.5651290657354697,1.2350474956567716,1.2771657934026317,1.2322219999509223
2010-06,1.1180693388119272,1.1175052684252877,2.2393083505016786,2.3729944095965827,4.451345352640866,4.181583921450588,4.137822830072976
2010-09,1.4453074026811747,1.4258156465645162,1.6579546937721008,1.5742296514220753,3.214275521850762,3.0252013398585027,3.002476827185664
2010-12,1.8633538240547085,1.8432573632098546,1.565778298520938,1.4681784496600712,1.1137988398028076,1.1915734559305076,1.263542134001856
2011-03,0.5608958491805991,0.5427636033922315,0.11090031074301132,-0.03653053595411371,-0.1864291051561311,-0.004306996303634181,0.11888362185563783
2011-06,1.0059672869990575,1.014867208896661,0.2167247097106385,0.21499876147979513,1.2401586603469896,1.3150302783203116,1.2226750718862824
2011-09,2.080271806323727,2.0885669335730297,2.186371954604481,2.132867459288848,2.9252649428372512,2.730293524001552,2.7375995692476325
2011-12,1.0841228385612807,1.0644063138582074,-0.014362511938963318,-0.06768217067852622,0.2919515890804717,0.4606945232129366,0.6128964021299665
2012-03,1.072022199840159,1.0634485891300685,1.8063591389396945,1.7201426178049446,1.937142766410383,1.955215068881567,2.0101441083533294
2012-06,0.5576301761165734,0.5447200033499657,1.0805393728633645,1.1341638599292934,1.3756531397345235,1.285150682576384,1.2246798548774345
2012-09,0.6558624346514932,0.7070314360891686,0.8764831770004221,0.9049563472901451,0.6183295685997583,0.7281172667711924,0.8990467222605599
2012-12,0.4007676716892984,0.4233656113384554,0.3420916996833323,0.3102850221483281,0.5310095245202309,0.4979477866742178,0.54740438419754
2013-03,1.0895523853017304,1.0797051990488717,0.5767205587889235,0.5706066753408696,0.6989172512711275,0.6599808401819831,0.6030706223879965
2013-06,1.3875403679644966,1.3672106177421366,1.1033680911283674,1.1550295448713246,0.8106932574428327,0.9167326682985845,0.9388496149355612
2013-09,0.4695080397607573,0.42994102398384726,0.4617797515103127,0.5169383382486433,-0.032647726107203345,-0.10458665802677003,-0.08603150273263083
2013-12,0.8804159256737855,0.8919269780952555,1.1774646205857004,1.1720071495904805,1.3459054708485372,1.2838642141217367,1.2511890484508688
2014-03,0.6625051126233559,0.6987576045696443,1.115450288205164,1.1074323593117226,1.4795960404210844,1.523680616367721,1.5413111706603262
2014-06,0.9921724560225498,0.9687348754830037,0.9100759270714294,0.874210517179964,0.889708240666286,0.9037474189302226,0.8262245110739459
2014-09,1.4973859740679636,1.4828406300344215,1.6811297505952822,1.6697401020944769,1.6141650707631217,1.9048194490371833,1.9172899383189945
2014-12,0.9722784017540702,0.8954828890660096,1.0316731278056173,1.0812164184996897,1.0653957189757934,1.1606254400172455,1.1122159887969219
2015-03,1.4775269098593657,1.459794652547381,1.8979090154161828,1.9104277825854399,1.8940746532644313,1.8761694991395637,1.8942995013223656
2015-06,1.267318179329755,1.2388938692629603,1.6907705662364017,1.6556879150744852,0.9542764765504657,0.9571867165203706,0.8948514362859049
2015-09,0.3440862575881277,0.3631605413919159,0.4646723910009931,0.47304764171585023,0.36973899434757485,0.3958012589746429,0.3333739868982055
2015-12,0.8065887090313204,0.7880922173832074,1.0363009638561127,1.0253897289870713,1.0213877262917328,1.0764061247174763,1.0656806048112761
2016-03,1.0332469563681073,1.0123285455096365,1.217770171655929,1.2283891030142653,1.394079845202517,1.499277226943424,1.4602536741621217
2016-06,0.8827905632348256,0.892862331846166,1.0099685450607847,0.9844749761936109,1.0125492021327966,1.0224915005112678,1.0576621415232634
2016-09,1.641188250595981,1.6024574342002067,1.427962534453065,1.4251574251926462,1.3199616295094077,1.2794499465356721,1.2845818186125697
2016-12,0.8780607714037914,0.9300286985729909,0.5216088457138148,0.4989510947011935,0.18042191356589865,0.18934851696390698,0.24734021575747267
2017-03,0.9443432810437069,0.9587689406098315,0.8773500879596765,0.8271691644730128,0.8551932073474737,0.9053565810166766,0.8989170804607627
2017-06,0.9305416447383764,0.9453901912991414,1.4632505703696714,1.447277791437354,1.1591768886953702,1.1277957598690447,1.0647476213002505
2017-09,1.3600915962762665,1.359703603827684,0.6629483804750371,0.635573413377295,0.7732359824623842,0.7628465864729017,0.7761710115316667
