"date","growth"
"1991-06",5.62025894084641
"1991-09",-11.0794601638986
"1991-12",12.7642643395429
"1992-03",3.4873804159524
"1992-06",-0.926999256144967
"1992-09",0.0464010208741428
"1992-12",13.0994648669336
"1993-03",-9.72664673140855
"1993-06",-0.322190915526832
"1993-09",4.66931372188988
"1993-12",5.82830664911071
"1994-03",0.044850591514134
"1994-06",-1.70786776308098
"1994-09",3.14043784497393
"1994-12",4.26718126192078
"1995-03",0.530211057418484
"1995-06",6.26484521845043
"1995-09",-0.434924474728859
"1995-12",-0.174102287840938
"1996-03",1.13031267474923
"1996-06",2.03518706976276
"1996-09",1.46583479411007
"1996-12",0.430107568322668
"1997-03",2.14362785273572
"1997-06",1.40852730508954
"1997-09",-3.38024154176964
"1997-12",2.82595908884851
"1998-03",2.50944520223833
"1998-06",-0.763925961637923
"1998-09",3.59467450665498
"1998-12",3.43745565480518
"1999-03",5.7191193909226
"1999-06",-2.06271084164236
"1999-09",3.17216761125358
"1999-12",5.21817428798919
"2000-03",0.283415164445344
"2000-06",6.98112002731861
"2000-09",-0.039775269758735
"2000-12",-2.19375331742668
"2001-03",4.8895018753992
"2001-06",3.54019421702993
"2001-09",1.52440698500094
"2001-12",-4.11748158036751
"2002-03",-2.2530817018577
"2002-06",0.871114975056742
"2002-09",3.11254956390954
"2002-12",-0.746378807278347
"2003-03",-0.157310001044308
"2003-06",1.33516715366682
"2003-09",-1.13853931703787
"2003-12",-1.14178924911812
"2004-03",-0.710339571051932
"2004-06",-1.10748612229123
"2004-09",1.18647506409602
"2004-12",1.10421050108158
"2005-03",-0.709499594768559
"2005-06",-1.10203749724533
"2005-09",-0.708522129749412
"2005-12",-2.43328850845295
"2006-03",2.50514567733404
"2006-06",-1.41593068204955
"2006-09",2.70629065868029
"2006-12",1.28874897910727
"2007-03",-5.65435939434664
"2007-06",2.47776221211709
"2007-09",2.15106849364766
"2007-12",-3.1354265969199
"2008-03",1.2571214433013
"2008-06",-2.675068978807
"2008-09",1.02332044398814
"2008-12",-0.392734444902842
"2009-03",1.84160583910895
"2009-06",2.82031399715876
"2009-09",-3.55317582118069
"2009-12",-3.81883075941154
"2010-03",-3.29995978885655
"2010-06",2.25374600502235
"2010-09",1.77195975444278
"2010-12",0.921836398013554
"2011-03",1.56466354161751
"2011-06",-2.63260725742605
"2011-09",3.24294798207241
"2011-12",-0.805794315382613
"2012-03",1.68647241009268
"2012-06",1.47846446098505
"2012-09",1.36531847735917
"2012-12",0.303116430153594
"2013-03",3.06167334594463
"2013-06",1.90414323271604
"2013-09",0.408788998277032
"2013-12",-0.296983772343395
"2014-03",2.7399903490938
"2014-06",0.420670242893095
"2014-09",2.89635411810352
"2014-12",2.98946569097254
"2015-03",2.40737984511838
"2015-06",0.681882919179344
"2015-09",2.3030881502379
"2015-12",1.05213776021245
"2016-03",1.68075320824705
"2016-06",0.854185367082039
"2016-09",1.58810974504782
"2016-12",1.36135899239633
"2017-03",1.20873678354272
"2017-06",3.31589236614285
"2017-09",-0.541687438898109
"2017-12",0.0361810863619638
"2018-03",1.76887612843046
"2018-06",1.21940379561813
"2018-09",-1.03993962382063
"2018-12",0.862301600450976
