,M1-01,M1-16,M2-01,M2-16,M3-01,M3-16,M4-01
2008-03,0.7102603468018629,0.7168472003450617,1.6601386739995516,1.659102318736153,1.5613239181269547,1.555313878195429,1.544366218096027
2008-06,0.855671473023112,0.8595849624950966,0.12679664692582926,0.12364779714336072,-0.04309835860494915,-0.03591246166566453,-0.05718550308996306
2008-09,0.21550763383462124,0.1913726608866836,0.6691480989052292,0.6665592522673192,0.7675166590441591,0.7795599298755638,0.7960498662479436
2008-12,1.14548789749406,1.1590438611370815,1.9243043362510572,1.9132910803274645,2.702585775190771,2.69919901904152,2.8161222859797292
2009-03,2.6448194930108415,2.682092949599947,2.166924759430673,2.1712783499184214,2.3126323521683085,2.437341518168183,2.4423445813540607
2009-06,0.830461491926314,0.796704296313961,0.3220903260679526,0.32403034753483473,0.499894190259749,0.5089356719700019,0.5043351637050486
2009-09,0.9074019285483053,0.914930538397527,1.327770363528076,1.3267980917518716,1.3427147975367741,1.3406006311442937,1.2924510125172062
2009-12,1.5056908808792793,1.501027558495993,1.2602138952414605,1.259893914687569,1.5368085696897507,1.543574632723561,1.5160232890784757
2010-03,0.5399048823584915,0.522310101409968,0.3881921178091635,0.38884746065993026,0.7786032666243075,0.7493440884859066,0.7442619744366133
2010-06,0.7364949551203426,0.7408271433557859,0.7324399622328421,0.6340766521616801,1.5249331933537775,1.5904669906050968,1.584671565137893
2010-09,0.6626713492260257,0.658846495238691,0.15006374835592318,0.15991682188238743,1.0722335758692327,1.0936307453866072,1.0518577060716732
2010-12,1.2793455094140358,1.2670091471990412,0.9345685433590999,0.9523675512165932,0.8294408407788857,0.8081421441219332,0.7708055320874614
2011-03,0.5815325657383215,0.5845941403285237,0.2928069862482825,0.2961064174321597,0.1970812534078572,0.21992707287487168,0.24596629412082105
2011-06,0.6937425757010427,0.6934708675273364,0.64004511975237,0.6420640837475939,1.1126009386122493,1.1065941201163267,1.111614781905355
2011-09,1.3723142836184539,1.3712967339265432,1.5211046075922154,1.5138890573820707,1.8734689303500356,1.5774454352817755,1.5888375840966784
2011-12,0.9694148086070791,0.9523246206559964,0.7471189351788403,0.7500972183004703,0.7866274689558704,0.7783799335259697,0.7569127375779405
2012-03,1.406284755078178,1.4001628241155961,1.4281285471454361,1.4319174851535044,1.6480942918829298,1.6325896125089407,1.6284916789540307
2012-06,0.5739963835211487,0.5740707220797344,0.6524749857738475,0.6475907295670471,0.791014276834866,0.7930124479627787,0.7814824232060624
2012-09,1.2871676859568661,1.2810098630606856,1.432679457803936,1.4333391027799198,1.2839492698323964,1.273283612359007,1.2548394162637448
2012-12,0.9791223724447857,0.9801328139617801,0.9386768209799977,0.946135093442632,0.9672815054585654,0.9702192567001593,0.9629219241132547
2013-03,1.0952348211021037,1.0938722951488822,0.7620623962182849,0.7598337757148257,0.7808195806738668,0.7915613541331143,0.795076634527822
2013-06,1.1173301997099268,1.1199450742496164,1.1304758947580966,1.125987521483634,0.8031458712931173,0.7950475829083282,0.7956554813190686
