"date","GDP","Consumption","Investment"
"Transform:",3,3,3
"3/1/1991",85.95,84.18,84.38
"6/1/1991",85.3,85.29,84.76
"9/1/1991",84.91,82.94,85.41
"12/1/1991",86.16,85.58,87.61
"3/1/1992",87.68,86.48,90.47
"6/1/1992",86.98,86.21,89.67
"9/1/1992",86.98,86.2,87.39
"12/1/1992",86.98,89.07,87.57
"3/1/1993",85.97,86.95,85.7
"6/1/1993",86.14,87.11,84.59
"9/1/1993",86.78,87.85,85.11
"12/1/1993",86.95,89.2,84.09
"3/1/1994",87.99,89.06,86.97
"6/1/1994",88.34,88.81,88.16
"9/1/1994",89.06,89.55,88.75
"12/1/1994",89.77,90.37,90.86
"3/1/1995",89.82,90.4,88.43
"6/1/1995",90.73,92,89.92
"9/1/1995",90.86,91.87,88.86
"12/1/1995",90.8,91.88,87.86
"3/1/1996",90.06,92.16,83.38
"6/1/1996",91.5,92.68,90.25
"9/1/1996",91.95,92.93,89.88
"12/1/1996",92.4,93.05,89.92
"3/1/1997",91.96,93.5,87.09
"6/1/1997",93.12,93.98,89.21
"9/1/1997",93.45,93.02,89.66
"12/1/1997",94.17,93.69,90.42
"3/1/1998",95.11,94.36,92.54
"6/1/1998",94.65,94.17,91.71
"9/1/1998",94.96,94.94,92.79
"12/1/1998",94.78,95.89,92.25
"3/1/1999",95.83,97.11,94.4
"6/1/1999",95.78,97.07,95.78
"9/1/1999",97,97.42,97.81
"12/1/1999",98.03,98.8,97.69
"3/1/2000",99.14,99.02,99.82
"6/1/2000",100.29,100.61,99.82
"9/1/2000",100.24,100.39,100.59
"12/1/2000",100.32,100.03,99.77
"3/1/2001",101.38,101.51,99.25
"6/1/2001",101.41,102.28,97.35
"9/1/2001",101.24,102.44,95.46
"12/1/2001",101.49,101.54,94.39
"3/1/2002",101.12,100.77,92.4
"6/1/2002",101.29,101.12,90.46
"9/1/2002",101.66,101.44,90.13
"12/1/2002",101.49,101.27,89.7
"3/1/2003",100.97,101.17,90.18
"6/1/2003",100.76,101.56,90.45
"9/1/2003",101.24,101.43,90.54
"12/1/2003",101.65,100.88,90.39
"3/1/2004",101.91,101.15,89.55
"6/1/2004",101.98,100.99,88.95
"9/1/2004",101.8,100.72,89.53
"12/1/2004",101.83,101.51,88.76
"3/1/2005",102,101.18,87.99
"6/1/2005",102.72,101.3,89.45
"9/1/2005",103.25,101.63,90.87
"12/1/2005",103.43,101.19,93.22
"3/1/2006",104.29,101.82,92.3
"6/1/2006",105.85,102.22,98.63
"9/1/2006",106.59,102.22,99.58
"12/1/2006",107.71,103.8,101.68
"3/1/2007",108.15,101.55,102.04
"6/1/2007",108.53,102.26,101.26
"9/1/2007",109.18,102.49,102.38
"12/1/2007",109.55,102.46,104.38
"3/1/2008",111.22,102.21,107.92
"6/1/2008",110.66,101.6,106.42
"9/1/2008",110.06,101.9,106.64
"12/1/2008",107.74,101.8,103.81
"3/1/2009",NA,NA,NA
