,M1-01,M1-16,M2-01,M2-16,M3-01,M3-16,M4-01
2008-03,3.905482960543994,3.857848379791718,1.5688342302042846,1.633520726273778,1.2716480087959854,1.6644090967932716,2.5158912094291113
2008-06,3.3840509640805583,3.4453680599570835,2.714037616486081,2.374508968561729,1.6153342353469204,1.3912915611823742,2.075054340537996
2008-09,7.329678724758234,6.844277100212623,5.465035863844013,5.3577506683874585,5.115781850187556,4.510368336078957,4.149098320070291
2008-12,-3.2626223620593002,-2.6649516101264714,-8.736992222352573,-10.228459010720593,-14.886822445279554,-14.5956345896852,-13.936097775159931
2009-03,-16.285870736434173,-16.962328453844584,-13.869884988328417,-14.55350184241347,-16.598364142418436,-18.714638395028558,-21.453416682668927
2009-06,-17.004863558254485,-15.111128381991303,-10.261602982820367,-8.721310367589904,-13.072062668122696,-13.208337171017943,-12.41101935948815
2009-09,-6.395294727204079,-5.382895434110232,-7.11747274706142,-6.626429393140911,-9.825701665943512,-9.681451882544948,-8.600439159019574
2009-12,0.4564241582333987,0.7695994354278722,2.390201140647174,2.7276043342489062,0.3352198120054744,0.2851999612042696,0.8441029952955537
2010-03,-0.06907085672622071,0.015629071830148833,0.8706874432911204,0.6710082303563557,0.3401004644963062,0.9186416038582175,1.0213159176441629
2010-06,0.6602699972751251,0.7236514584701832,2.0550339073361763,2.3887751198944422,2.7537695744823143,2.762721599905653,2.9559475678619274
2010-09,0.5574997692635004,0.8573441598064204,3.1536429173742526,3.135505357597138,3.2626493329418738,3.0283536236036355,3.166259602114493
2010-12,7.239709238194766,7.43934612396786,8.972146439350244,8.643532235232751,8.979146032104389,9.328991188165347,9.732679924275864
2011-03,7.487618074221118,7.3525656900811205,9.49268293304473,9.058648024482583,10.74127014294754,10.71518986709344,10.912307566187867
2011-06,7.088390305436211,7.095834198283381,6.606496411690218,6.467131475243482,6.690205530568862,6.679864359202539,6.119343072906764
2011-09,6.050515891728796,6.1087559193326655,5.327960905363209,5.0079729717428805,1.772861208684537,2.8546305505903597,3.124349987124274
2011-12,-7.754129001634517,-7.871885565232269,-4.677996561895246,-4.955025786571709,-6.132052924208865,-5.681144753749591,-4.777060114328199
2012-03,0.3507263967197185,0.26534781114363415,0.5952222534644125,0.26304494662829225,-0.1909534072546435,0.09127192076602042,0.274408852139956
2012-06,4.229836075193183,4.2431512464608305,4.3520229476919825,4.553817750908221,4.064072770373092,3.593971856554642,3.0984141828822125
2012-09,-2.593610146983887,-2.4796904711969274,-4.788210696886495,-4.90346384671015,-4.9241380574401346,-4.534174199279834,-3.6282551360488196
2012-12,-0.8647747708329231,-0.7499845540612254,-0.7167795076884503,-1.0398004467503208,-2.49362698529929,-2.67359369941717,-2.3856846434190886
2013-03,0.6594839031602452,0.6425763548841522,1.8412110258908,1.8755217852452035,1.0817247268578551,1.0861907986013564,0.9219808131060683
2013-06,-0.5020650790486912,-0.43609024840602484,-1.744139367122051,-1.5172997857352848,-1.304550335683502,-1.012417791552785,-0.9176024123816202
2013-09,1.1301486623938812,0.9900658601884198,0.04694566418456991,0.22747702076922266,-0.8670839515828455,-1.274504522750467,-1.2280024698527532
2013-12,4.542372624989668,4.868705026096612,5.229536723507064,5.1562490474941205,3.266911238482554,2.9886194736600773,2.753108142993496
2014-03,3.3020161841229476,3.5737784248116125,3.770632376851762,3.624943604543606,2.1288417595111193,2.36861545569259,2.3116100418053005
2014-06,2.5254343005586777,2.5029883812401614,1.7402112126647458,1.573066587051584,-0.6943544275959259,-0.7140738065957664,-0.9942868565879719
2014-09,2.5448787547827134,2.4367922486663245,1.8530857032352803,1.7334100182763148,0.03045229218649048,1.6261440052288405,1.8581958876496025
2014-12,-3.055481356236434,-3.5493742183915535,-5.103853552348875,-4.8873030649463995,-3.099370049556494,-2.58200964812618,-2.7755709127837975
2015-03,0.9059428046766557,0.8398859798771368,-0.49201684816117586,-0.3055617172434001,-0.9890859878671615,-0.8019547202125442,-0.6535504043613168
2015-06,3.2010423716743444,3.0846605896732324,3.7629259335301355,3.6745138956228414,2.9341123737799806,3.2145119698862556,2.906861644918642
2015-09,3.1517806958835335,3.167914219562151,1.2847218990098996,1.0355562745096283,1.1005299019946937,1.2793171642006904,0.7830951929993673
2015-12,-2.133951521805291,-2.2620402549423115,-2.264497675186405,-2.406163327260826,-2.0505186980227816,-1.6378942528129508,-1.6314543958971526
2016-03,1.294730977393931,1.0826225285135154,-0.5320559435975091,-0.4573345682714146,-2.7478875871234196,-1.9763976051806529,-2.1388645835126177
2016-06,-0.21079318822610493,-0.09437567963734228,0.5879602937021962,0.5261802380055058,-0.556690803120979,-0.31628598144012154,0.10398147098359667
2016-09,1.602441533118837,1.2418747087530317,0.435064665974213,0.579360062934137,1.1614319714786439,0.9467455034018144,0.8622763665997438
2016-12,-0.33577341322688115,0.10448710003180772,-0.02662889181437278,-0.13479471584830394,0.6772791590659872,0.7888538958952076,1.189070474516582
2017-03,3.069347373203202,3.1886838672823954,3.879127677072362,3.3908221158557277,3.532491185488995,3.846111788969825,3.7091441973369874
2017-06,3.9637991668783057,4.124405991447853,3.492715060297857,3.492633237804486,3.6184292847014285,3.6162682118730736,3.0871491987268564
2017-09,3.1433565586688452,3.1321554773947193,3.218147375599961,2.968608196933935,2.878749079556731,2.8472056812898043,2.9473856465802015
2017-12,1.2733393273626101,1.7353035504507102,2.818259406977033,2.6439722346964523,3.292246531035915,2.8478402523089548,2.7304267404775793
2018-03,2.579785373844291,2.992341062893653,3.7437673243819938,3.863387542511255,4.420995544253671,4.151229359732817,3.718632535239831
