"date","T50","T150","T29","T21","T38","T108","T59","T120","T91","T134"
"6/1/1997",-0.00203423872655167,0.000438254211506027,-6.49791970712844e-05,-0.000580917079066249,0.000285179101564734,-0.00184466919555696,0.00134250956782201,-0.00171149013297153,0.000314248722127419,-0.00044653647856878
"7/1/1997",-0.0025563425583726,0.000261364859275987,-0.000415110825177277,-0.000722656890916261,-0.000353274487004552,-0.00134810255012649,0.000898829087961961,-0.000904406178134561,-0.000642623217556463,0.000233848586069656
"8/1/1997",-0.00156777288597097,-0.000896148891708108,0.00183931395645224,-0.00112559990775268,-0.000412508472281124,-0.00164030718199451,0.000851841138404326,0.000173034661759486,-0.000587107066689107,-6.37426227457343e-05
"9/1/1997",-0.000654288777089784,-0.000144666434290366,0.00022210756412837,-0.00041665984222611,2.50104505193689e-05,-0.00234351048632749,0.00107907064834168,0.00121491111956932,0.000260898266459225,-0.000201772391939818
"10/1/1997",-0.000948483871825577,0.000722390631691846,-4.78509655672694e-05,0.000135621975892866,7.05841506452491e-05,-0.00195518361310109,-1.89676676657716e-05,-0.000301441612475426,-0.000655305864605411,-0.000214872175590693
"11/1/1997",0.00276946918096015,7.78606396282208e-05,0.000181894792226866,0.000483415332128722,0.000102819084635687,-0.000774388900628904,0.000552014452876032,-0.000586122126595961,-0.000993472067195348,0.000930360991149355
"12/1/1997",0.00187127921466752,-0.000445313917743134,0.000878489015867068,0.000282935332161152,0.000192269857529343,-0.00210559149261134,0.000991088822186975,8.0540586906332e-05,-0.000318822103794485,0.00135833488835549
"1/1/1998",0.00286245357812238,-0.000493644698555155,7.95212863581068e-05,-0.000608974183213923,9.43972227538845e-05,-0.000802396279477469,-2.46861681130117e-05,0.0011828645927888,0.000101346962629421,0.00140337907091721
"2/1/1998",0.00323626728808427,0.000647229844752528,9.21783311740937e-05,0.000248416334794274,0.000294082081171108,0.00601258234568728,4.8112893486099e-05,-0.000380954284051757,0.000429308030719356,0.00178582293474275
"3/1/1998",0.000689747005501788,0.00117698521225127,-0.000169802308238479,0.00064788603194629,-5.98886549392091e-05,-6.34121335409239e-06,-0.000261290995355579,-0.000812979727387025,-0.000115299019487606,-0.000286533965822068
"4/1/1998",-0.000802091884562148,0.000747881901417797,0.000400090261951689,0.00154203789569352,-0.000497101669712532,-0.000963625598594367,-0.000635837949549378,-0.000416257932449229,0.000222077471896382,-0.000764388404409666
"5/1/1998",-8.84902997784257e-05,0.000566857840102697,-0.000560572832964904,0.00112324846477607,-0.0005184260850847,-0.000457811622683733,-0.000476378185657074,-0.000837997444540463,-0.000249922595535854,-0.00121039791684651
"6/1/1998",0.00117654967346605,-4.51125038371846e-05,-4.16850127802448e-05,0.00136962672606585,-0.000269469077185055,-0.000539480174559032,-0.000756073713148704,-1.92107621895918e-05,-0.000373047538920589,-0.000379474290051402
"7/1/1998",0.000466524936813512,0.000365850376192336,-0.000463883429687948,0.00184494233201085,0.000219094440866429,5.68036086204055e-05,-0.000784560251308987,0.000306610705911175,-0.000582000199396938,3.25581402136461e-05
"8/1/1998",0.00148102215932847,-0.00020034916278988,-0.000315575589233951,0.000533962752733576,-0.000123208421384582,0.00397053103341601,-0.000313692534588626,0.000667780230728863,0.000335232374318735,-0.00163585369466207
"9/1/1998",0.00870658203050037,-0.000729596435639758,-0.00063941376595991,0.00088824268654357,-0.000109940854285908,0.00508097929752787,-0.000521348286618727,0.00128591046961831,0.000113093121956871,-0.00115821744274802
"10/1/1998",0.00538316029558416,-0.000949190546732808,-0.000472406796070554,0.00127956848873567,0.000199724488018467,0.00331696247251775,-0.00104585131455897,0.000380595857974686,-7.62799490299568e-05,-0.000492773797603696
"11/1/1998",0.00131752676504793,-0.000579646804488523,0.000966425747652436,0.00145559846633576,-0.000325935860924522,0.00193733992566228,-0.000921784554800387,-0.000164629139482784,-0.000574942884687663,-2.05217740663756e-05
"12/1/1998",0.000366247408528208,-0.000490433099690161,0.000278996016853798,0.00141990348370874,0.000268491932076867,0.00318824899132799,-0.000273035402569687,-0.000212134763550486,-0.00129281335194706,0.00100845349179771
"1/1/1999",5.83983840658218e-05,-0.00112837849782079,-0.00106910796651445,0.0011755434595916,0.000358144180766186,0.00459883887824866,-0.00177953923049982,0.000669889283827744,-0.000607452561997394,-0.000342167688863913
"2/1/1999",0.00122199696229455,0.000893273114031137,-0.000919046754738414,-0.000709689577574524,0.000396549737058847,0.00313906950604591,-0.00129958787574261,-0.000366915401833335,-9.42485471491799e-05,0.000515545720906376
"3/1/1999",0.000528549347467032,0.000596880713903122,-0.000171556248724591,-0.00106476816901113,0.000510719217526346,-0.00164671170182121,-0.00153877434738825,-0.000561501509267574,0.000288606096953751,0.00148645179789763
"4/1/1999",0.000446386259108246,0.000355022649628766,0.000109128084626072,0.000108731681003364,0.000302693216691445,-0.00208764559197604,-0.00129252961404113,-0.00160294569091801,0.000887486667756434,-0.000852005185902832
"5/1/1999",-0.00115909446936983,0.00147764513261845,-0.000653584296850164,0.000284034440336233,0.000278005902737616,-0.00131590518724697,7.32993847703209e-05,-0.00114745777772962,6.10718889650669e-05,-0.000365113034068568
"6/1/1999",-0.00119558959299212,0.000893153592775027,-0.0009103197721964,0.000269697713679549,0.000106360657883726,-0.00266134989221096,0.000305680703434761,-0.000960747398730415,-0.000103556631540607,-0.000492184705922887
"7/1/1999",-0.00203135505015197,0.00038894638088036,-0.00114401290348765,-0.000212130213851826,-0.000143828182687625,-0.00217466785414098,0.000651666182857735,-0.000833748419705874,-0.00049430523681891,-0.00126614806523748
"8/1/1999",-0.00161935314102734,0.000200699663999109,0.000579129705385694,-0.0017386216017106,-0.000506812005229841,-0.00257942816782486,0.00271188999748841,-0.000529768238848675,0.000866964808788731,-0.00169233696996713
"9/1/1999",-0.00149912255811215,0.000912257902179105,0.00135827418794616,-0.00135748977819213,8.3507907985544e-05,-0.00351927035472776,0.00352879267605291,-0.0013156617122518,0.000259216378487521,-0.00137353287126715
"10/1/1999",-0.00090046112473357,0.00161697182962789,-5.53851789854034e-05,-0.00082094005076936,-0.000194233367084106,-0.00353787247299819,0.00261842469039482,-0.00171902734606039,0.000146592937104326,-0.000290785875532148
"11/1/1999",-0.00228219055960305,0.00104674515498183,0.000867138415270408,-0.000617645422618298,0.000255574478284225,-0.00286048241150099,0.000822625724425689,-0.000946309677427286,-0.00012902797203945,0.000272213462386949
"12/1/1999",-0.00256628917260081,0.000630207387332373,0.000131610177077753,-0.00104420449618119,-2.30188334905156e-05,-0.00321965171800257,-8.96257266951487e-05,-0.000312813440982517,0.000132668216489424,0.000982160819452586
"1/1/2000",-0.00262462725615876,6.31075383137905e-05,-0.000445993151799739,-0.00160436725062905,0.000246605751011209,-0.00268295492202996,0.000202697706394634,0.000700223302408744,0.000297156280795241,-0.00138906818060935
"2/1/2000",-0.00149468419332202,0.0011738626764396,-0.000905149286373008,-0.00118190805712403,-0.000250645948260283,-0.000952585267800037,0.000249386216367174,-0.0027880777168115,0.00126574301528107,-0.00093506729025927
"3/1/2000",-0.00230412200207888,0.00260649181310647,0.00267657607454474,-0.00094764961340262,-0.000403202198134978,-0.000206400493378996,0.000479151728148223,-0.00330674875115926,0.000921576417555368,-0.000422849681075094
"4/1/2000",-0.00136995239469561,0.00139420388999404,0.00318909788151913,-0.000344336199727699,-0.000119498707203057,-0.00122828281190119,0.000370231357848341,-0.00308787284421002,8.18193717608585e-05,0.000360408488943401
"5/1/2000",-0.00111546502522554,0.000812119947419344,0.000403282963427893,-0.000304073440316554,0.00021552102571964,-0.00183566379648758,-0.000141988865907868,-0.00244048676637961,-0.000194042791536601,-0.00118779226154316
"6/1/2000",-0.00284847923308238,0.00131143952605634,-8.93497866138481e-05,-0.000801673912874438,-0.000346235627410572,-0.00120527989522056,-0.000576172316925434,-0.00248050054411663,-0.000521809730589976,-0.000612955792111171
"7/1/2000",-0.00362318493090617,0.000600114235345166,0.000596713835114318,-0.0014812795935185,-8.78527590430892e-05,-0.00194083337605924,-0.00096681963525084,-0.00217640026158447,5.66249992589927e-05,-0.000447100262403053
"8/1/2000",-0.0037294206873135,-0.00074225096791376,0.00138108412209565,-0.000847217921554105,-0.000444447512066589,0.00313576135955441,0.00019993956003049,-0.00164914814757063,0.000217987016633272,-0.000676596375650113
"9/1/2000",-0.00331836381790711,-0.00105825226134312,0.000150079643472479,-0.000149040117010719,9.95493037869206e-05,-0.000696962027588448,-0.000436649873753042,-0.000961356285626127,0.000524098589208735,-0.00142816294705569
"10/1/2000",-0.00102638722749429,-0.000161732581861396,-0.000887580132020963,0.000280702935948471,-0.000293094762624055,-0.00198745332552537,-0.000670567302768711,-0.00227316290445552,-0.000758444414138023,-0.00151767124826965
"11/1/2000",-0.00130906193859642,-0.000338740873277935,-0.000706308928338147,0.000535538607633353,0.000407753552580449,0.00535915728831171,-0.000826000091691206,-0.00214959692756358,-0.000388983320246378,-0.00144123414350185
"12/1/2000",-2.05982769723382e-05,-0.000664473419755997,-0.000959991588718459,-0.000226977405248772,0.000524794854671965,0.00825881954753346,-0.000902320756400518,0.000207671368462421,-0.000481895074170988,-0.000304580152427362
"1/1/2001",0.000594980139841973,-0.00139390460576862,-0.000925503436825788,-0.000466483749416109,0.000339051577144073,0.00414165524245745,-0.000529540668029643,0.00316205350824545,0.000393574439591982,-0.000407933986676154
"2/1/2001",0.000458737777405402,0.000290543416689833,-0.000711339242000203,-0.000106620995217074,-7.87368534807267e-05,0.00139010363634415,-0.000661785001451484,0.00119729155993022,1.12562680555664e-05,0.00156230884210552
"3/1/2001",0.00168985680411875,0.00125875581712022,-0.000453325985635753,0.00140810254557934,4.87650712926667e-05,0.000502199723625336,-0.000639789679309648,0.00155191066969451,-0.000367166978290648,0.00087256285103193
"4/1/2001",0.00163038901635484,0.00135835107183825,0.0019880116919742,0.000741650735858759,-0.000296649910827781,0.000805703808278078,-7.86361573090731e-05,0.00220191285323949,-0.00107773193885055,-0.00061726851798912
"5/1/2001",-0.000811209079800528,0.000255199285397214,-0.000542420936838506,0.000905172406253388,-0.000389530784270165,0.000642367417007348,-8.94971790957731e-05,0.00265337201736529,-0.00072465263563966,-0.000397041516027645
"6/1/2001",-0.0010009978743456,-5.05998671021834e-05,-0.00070510195321268,0.000870356995071557,-0.00014686587259289,0.00143927695624196,-0.000140161362003664,0.000140251890447916,-0.000700158757912037,-0.000869808749965476
"7/1/2001",0.00053389105559499,-0.000809748353201907,-0.00163056454317214,0.0013308909279321,0.000151486617795901,-0.000806418159080572,-0.000957386038039995,0.00305364143581258,-0.000195151003106779,2.12153928912059e-06
"8/1/2001",0.00150252017166411,-0.00101384373474089,0.000999875257691585,0.000734844530733928,-0.000142429810075982,-0.000355436938100523,-0.000226732547587389,0.00415073455726649,-4.01430843673262e-05,0.0013755227735943
"9/1/2001",0.00406670238800054,-0.00197013905824795,-0.000409187953244489,0.000478794949831722,3.47752216513476e-05,0.000209219345796105,-3.76188781586515e-05,0.00337930037579115,0.000322490659911474,0.00186708482268136
"10/1/2001",0.00700053231452499,-0.00249773618433615,-0.000421148129533776,0.00378049221499461,-3.20625746376871e-05,0.00477300687053556,-0.000165978475476956,0.00319436363459231,0.000952509291151796,0.00188646149823445
"11/1/2001",0.00414356174616141,-0.00246068434556229,0.000282032719575169,0.00222504522366399,0.000289001646604134,0.00104294161338141,-1.7443331530572e-06,0.00398212834004038,0.000631634312527473,0.00217482824182386
"12/1/2001",0.00204669787225538,-0.00143665787565449,0.000715213524034986,0.000673794080581112,0.000162351191248789,-0.00175332582690872,4.3128589949567e-05,0.00365062162501153,0.000627457887829098,0.0012709879932231
"1/1/2002",0.000703587172363069,-0.000226331582192959,-0.000730401018755579,6.57974262708679e-05,0.000134652609904968,-0.00183581244164435,0.00106662765417265,0.00205136881531896,0.000164398283833675,-0.000106291894684629
"2/1/2002",-0.000387884307602402,-0.000118024513534737,0.00107949636380101,-0.000367106330193932,0.000380754914538063,0.000654716916789222,0.000359257759756052,0.000126758015634597,0.000877855144917822,-0.000321716334106857
